Jump,retOpen,Returns(120mins),Returns(90mins),Returns(60mins),Returns(30mins),Returns(15mins),ATR,EndBars,Target
1.001468,0.16,-0.102497,-0.074997,0.0825,0.045002,0.030003,0.800386,20,3
1.001468,0.154999,-0.110001,-0.055,0.052502,0.025002,-0.005001,0.800386,19,3
1.001468,0.172497,-0.0625,0.094997,0.057499,0.012497,0.017498,0.800386,18,3
1.001468,0.149998,-0.060001,0.047501,0.02,-0.005001,-0.022499,0.800386,17,3
1.001468,0.107498,0.029999,-0.0075,-0.052502,-0.064999,-0.0425,0.800386,16,4
1.001468,0.142498,0.040001,0.012501,-0.012501,-0.0075,0.035,0.800386,15,3
1.001468,0.134998,0.02,-0.025002,-0.037498,0.0275,-0.0075,0.800386,14,4
1.001468,0.122498,-0.0075,-0.032501,-0.0275,-0.02,-0.012501,0.800386,13,4
1.001468,0.1525,-0.0075,-0.019997,0.045002,0.017502,0.030003,0.800386,12,3
1.001468,0.142498,-0.012501,-0.0075,0,0.02,-0.010002,0.800386,11,3
1.001468,0.147499,-0.024998,0.040001,0.012501,-0.005001,0.005001,0.800386,10,3
1.001468,0.177498,0.0275,0.035,0.055,0.035,0.029999,0.800386,9,3
1.001468,0.112499,0.005001,-0.022499,-0.040001,-0.035,-0.064999,0.800386,8,4
1.001468,0.139999,-0.002499,0.017502,-0.002499,-0.037498,0.0275,0.800386,7,3
1.001468,0.144997,0.009998,-0.007504,-0.002502,0.032497,0.004997,0.800386,6,3
1.001468,0.23,0.107502,0.087502,0.052502,0.09,0.085003,0.800386,5,2
1.001468,0.209999,0.057499,0.0625,0.0975,0.065002,-0.02,0.800386,4,2
1.001468,0.189999,0.047501,0.012501,0.049999,-0.040001,-0.02,0.800386,3,2
1.001468,0.204998,0.057499,0.092499,0.060001,-0.005001,0.014999,0.800386,2,2
1.001468,0.227497,0.049999,0.087498,-0.002502,0.037498,0.022499,0.697164,1,2
1.001258,0.0975,-0.067497,-0.077499,-0.077499,-0.012497,-0.029999,0.697164,24,0
1.001258,0.144997,-0.067501,-0.002502,0.002499,0.017498,0.047497,0.697164,23,0
1.001258,0.164997,-0.010002,-0.010002,0.055,0.067497,0.02,0.697164,22,0
1.001258,0.127499,-0.02,-0.014999,0,-0.017498,-0.037498,0.697164,21,0
1.001258,0.052498,-0.122501,-0.057499,-0.045002,-0.112499,-0.075001,0.697164,20,1
1.001258,0.092499,-0.049999,-0.035,-0.052498,-0.035,0.040001,0.697164,19,0
1.001258,0.105,-0.004997,0.0075,-0.059998,0.052502,0.012501,0.697164,18,0
1.001258,0.0625,-0.064999,-0.082497,-0.064999,-0.029999,-0.0425,0.697164,17,1
1.001258,0.067497,-0.030003,-0.0975,0.014999,-0.037502,0.004997,0.697164,16,0
1.001258,0.074997,-0.07,-0.052502,-0.017502,0.012497,0.0075,0.697164,15,0
1.001258,0.0425,-0.122498,-0.009998,-0.0625,-0.024998,-0.032497,0.697164,14,1
1.001258,0.049999,-0.077499,-0.0425,-0.012501,-0.024998,0.0075,0.697164,13,1
1.001258,0.064999,0.012501,-0.040001,-0.002499,0.022499,0.014999,0.697164,12,1
1.001258,0.029999,-0.0625,-0.032501,-0.044998,-0.02,-0.035,0.697164,11,1
1.001258,-0.022503,-0.127502,-0.09,-0.065002,-0.087502,-0.052502,0.697164,10,2
1.001258,-0.012501,-0.075001,-0.087498,-0.0625,-0.0425,0.010002,0.697164,9,2
1.001258,0.039997,-0.0275,-0.002502,-0.025002,0.0625,0.052498,0.697164,8,1
1.001258,0.029999,-0.044998,-0.02,0,0.0425,-0.009998,0.697164,7,1
1.001258,-0.047501,-0.09,-0.112499,-0.024998,-0.087498,-0.077499,0.697164,6,2
1.001258,-0.052502,-0.102501,-0.0825,-0.040001,-0.0825,-0.005001,0.697164,5,2
1.001258,0,-0.064999,0.022503,-0.039997,0.047501,0.052502,0.697164,4,2
1.001258,0.0075,-0.022499,0.02,-0.022499,0.060001,0.0075,0.697164,3,2
1.001258,-0.025002,-0.002499,-0.064999,0.022499,-0.025002,-0.032501,0.697164,2,2
1.001258,-0.0275,-0.014999,-0.057499,0.025002,-0.035,-0.002499,0.601624,1,2
0.996879,0.114998,0.344997,0.23,0.127499,0.044998,-0.067501,0.601624,24,4
0.996879,0.067501,0.257504,0.165001,0.115002,-0.114998,-0.047497,0.601624,23,4
0.996879,0.067501,0.182503,0.080002,-0.002499,-0.047497,0,0.601624,22,4
0.996879,0.084999,0.182499,0.1325,-0.0975,0.017498,0.017498,0.601624,21,4
0.996879,0.1325,0.145,0.0625,0.017502,0.064999,0.047501,0.601624,20,4
0.996879,0.052498,0.099998,-0.130001,-0.015003,-0.032501,-0.080002,0.601624,19,4
0.996879,0.0425,-0.0275,-0.072498,-0.025002,-0.09,-0.009998,0.601624,18,4
0.996879,0.0975,-0.084999,0.029999,0.012501,0.045002,0.055,0.601624,17,4
0.996879,0.165001,0.050003,0.0975,0.032501,0.122501,0.067501,0.601624,16,3
0.996879,0.197498,0.129997,0.112499,0.145,0.099998,0.032497,0.601624,15,2
0.996879,0.220001,0.1525,0.087502,0.177502,0.055,0.022503,0.601624,14,2
0.996879,0.244999,0.16,0.192501,0.147499,0.047501,0.024998,0.601624,13,2
0.996879,0.200001,0.067501,0.157501,0.035,-0.02,-0.044998,0.601624,12,2
0.996879,0.18,0.127502,0.0825,-0.017498,-0.064999,-0.02,0.601624,11,3
0.996879,0.165001,0.122501,0,-0.055,-0.035,-0.014999,0.601624,10,3
0.996879,0.119999,0.022499,-0.077499,-0.125,-0.060001,-0.045002,0.601624,9,4
0.996879,0.107498,-0.057503,-0.112503,-0.092503,-0.057503,-0.012501,0.601624,8,4
0.996879,0.145,-0.052498,-0.099998,-0.035,0.025002,0.037502,0.601624,7,3
0.996879,0.157501,-0.0625,-0.0425,-0.0075,0.050003,0.012501,0.601624,6,3
0.996879,0.127499,-0.1175,-0.052502,0.0075,-0.017502,-0.030003,0.601624,5,4
0.996879,0.212498,0.012497,0.047497,0.105,0.054996,0.084999,0.601624,4,2
0.996879,0.200001,0.02,0.080002,0.055,0.072502,-0.012497,0.601624,3,2
0.996879,0.184998,0.019997,0.077499,0.027496,-0.0275,-0.015003,0.601624,2,2
0.996879,0.224998,0.105,0.079998,0.0975,0.024998,0.040001,0.606218,1,2
0.998704,-0.185001,-0.195,-0.02,-0.0825,-0.02,0,0.606218,24,3
0.998704,-0.200001,-0.192501,-0.040001,-0.060001,-0.014999,-0.014999,0.606218,23,3
0.998704,-0.235001,-0.07,-0.1325,-0.07,-0.049999,-0.035,0.606218,22,4
0.998704,-0.23,-0.07,-0.09,-0.044998,-0.029999,0.005001,0.606218,21,4
0.998704,-0.202499,-0.099998,-0.037498,-0.017498,0.032501,0.0275,0.606218,20,3
0.998704,-0.155003,-0.015003,0.029999,0.044998,0.074997,0.047497,0.606218,19,2
0.998704,-0.1525,0.012501,0.032501,0.0825,0.049999,0.002502,0.606218,18,2
0.998704,-0.085003,0.099998,0.114998,0.144997,0.07,0.067497,0.606218,17,2
0.998704,-0.1175,0.067501,0.1175,0.084999,0.035,-0.032497,0.606218,16,2
0.998704,-0.072502,0.127499,0.157497,0.0825,0.012501,0.044998,0.606218,15,2
0.998704,-0.002502,0.232498,0.199997,0.149998,0.114998,0.07,0.606218,14,0
0.998704,-0.014999,0.215,0.140003,0.070004,0.057503,-0.012497,0.606218,13,0
0.998704,-0.060001,0.142498,0.092499,0.057499,-0.057499,-0.045002,0.606218,12,1
0.998704,-0.077499,0.077503,0.007504,-0.004997,-0.0625,-0.017498,0.606218,11,2
0.998704,-0.09,0.0625,0.0275,-0.087498,-0.029999,-0.012501,0.606218,10,2
0.998704,-0.072502,0.012501,0,-0.057503,0.004997,0.017498,0.606218,9,2
0.998704,-0.09,0.0275,-0.087498,-0.029999,0,-0.017498,0.606218,8,2
0.998704,-0.09,-0.017498,-0.075001,-0.012501,-0.017498,0,0.606218,7,2
0.998704,-0.102501,-0.099998,-0.0425,-0.012501,-0.012501,-0.012501,0.606218,6,2
0.998704,-0.264999,-0.25,-0.1875,-0.192497,-0.174999,-0.162498,0.606218,5,4
0.998704,-0.227501,-0.1675,-0.137501,-0.137501,-0.125,0.037498,0.606218,4,4
0.998704,-0.197502,-0.120003,-0.125,-0.107502,0.067497,0.029999,0.606218,3,3
0.998704,-0.162502,-0.072502,-0.072502,-0.060001,0.064999,0.035,0.606218,2,3
0.998704,-0.115002,-0.0425,-0.025002,0.149998,0.0825,0.047501,0.547788,1,2
1.000081,0.142498,0.157497,0.107498,-0.060001,-0.0275,-0.0275,0.547788,24,0
1.000081,0.119999,0.130001,0.059998,-0.127502,-0.049999,-0.022499,0.547788,23,0
1.000081,0.095001,0.060001,-0.107498,-0.074997,-0.047497,-0.024998,0.547788,22,0
1.000081,0.145,0.084999,-0.102501,-0.024998,0.025002,0.049999,0.547788,21,0
1.000081,0.16,-0.0425,-0.009998,0.017502,0.064999,0.014999,0.547788,20,0
1.000081,0.149998,-0.097504,-0.02,0.029999,0.004997,-0.010002,0.547788,19,0
1.000081,0.087498,-0.0825,-0.055,-0.007504,-0.072502,-0.0625,0.547788,18,1
1.000081,0.084999,-0.084999,-0.035,-0.060001,-0.064999,-0.002499,0.547788,17,1
1.000081,0.0975,-0.044998,0.002499,-0.0625,0.010002,0.012501,0.547788,16,0
1.000081,0.075001,-0.044998,-0.07,-0.074997,-0.009998,-0.022499,0.547788,15,1
1.000081,0.09,-0.005001,-0.07,0.002502,-0.0075,0.014999,0.547788,14,1
1.000081,0.119999,-0.025002,-0.029999,0.035,0.044998,0.029999,0.547788,13,0
1.000081,0.095001,-0.064999,0.007504,-0.002499,0.005001,-0.024998,0.547788,12,0
1.000081,0.099998,-0.049999,0.014999,0.024998,-0.02,0.004997,0.547788,11,0
1.000081,0.114998,0.0275,0.017498,0.024998,0.019997,0.014999,0.547788,10,0
1.000081,0.017498,-0.067501,-0.057503,-0.102501,-0.0825,-0.0975,0.547788,9,2
1.000081,0.005001,-0.092499,-0.084999,-0.09,-0.109997,-0.012497,0.547788,8,2
1.000081,0.0075,-0.067501,-0.112499,-0.092499,-0.009998,0.002499,0.547788,7,2
1.000081,0.009998,-0.080002,-0.085003,-0.105,0.004997,0.002499,0.547788,6,2
1.000081,0.040001,-0.079998,-0.059998,0.022503,0.032501,0.030003,0.547788,5,2
1.000081,0.049999,-0.045002,-0.064999,0.044998,0.040001,0.009998,0.547788,4,1
1.000081,0.055,-0.044998,0.037502,0.047501,0.014999,0.005001,0.547788,3,1
1.000081,0.084999,-0.029999,0.079998,0.075001,0.035,0.029999,0.547788,2,1
1.000081,0.002499,-0.014999,-0.005001,-0.037502,-0.052502,-0.0825,0.50334,1,2
0.999594,0.0425,0.055,0.07,0.0625,0.055,0.0075,0.50334,24,2
0.999594,0.014999,0.014999,0.037502,0.025002,-0.02,-0.0275,0.50334,23,2
0.999594,0.044998,0.072498,0.064999,0.057499,0.002499,0.029999,0.50334,22,2
0.999594,0.009998,0.032501,0.02,-0.025002,-0.005001,-0.035,0.50334,21,2
0.999594,0.035,0.055,0.047501,-0.0075,-0.009998,0.025002,0.50334,20,2
0.999594,0.024998,0.035,-0.010002,0.009998,0.014999,-0.010002,0.50334,19,2
0.999594,0.049999,0.0625,0.0075,0.005001,0.014999,0.025002,0.50334,18,2
0.999594,0.0425,0.0075,0.0275,0.032501,0.017502,-0.0075,0.50334,17,2
0.999594,0.047497,0.004997,0.002499,0.012497,-0.002502,0.004997,0.50334,16,2
0.999594,0.037498,0.022499,0.0275,0.012501,-0.005001,-0.009998,0.50334,15,2
0.999594,0.032497,-0.012501,-0.002502,-0.017502,-0.014999,-0.005001,0.50334,14,2
0.999594,0.077499,0.067501,0.052502,0.035,0.040001,0.045002,0.50334,13,1
0.999594,0.052498,0.017498,0.002499,0.005001,0.02,-0.025002,0.50334,12,2
0.999594,0.084999,0.060001,0.0425,0.047501,0.0075,0.032501,0.50334,11,1
0.999594,0.072498,0.022499,0.025002,0.040001,0.02,-0.012501,0.50334,10,1
0.999594,-0.017502,-0.060001,-0.055,-0.095001,-0.102501,-0.09,0.50334,9,2
0.999594,-0.017502,-0.064999,-0.049999,-0.07,-0.09,0,0.50334,8,2
0.999594,0.012497,-0.025002,-0.065002,-0.072502,0.029999,0.029999,0.50334,7,2
0.999594,-0.0275,-0.059998,-0.079998,-0.099998,-0.009998,-0.039997,0.50334,6,2
0.999594,-0.005001,-0.0825,-0.09,0.012501,-0.017498,0.022499,0.50334,5,2
0.999594,-0.0075,-0.059998,-0.079998,0.010002,0.02,-0.002499,0.50334,4,2
0.999594,0.009998,-0.075001,0.0275,-0.002499,0.014999,0.017498,0.50334,3,2
0.999594,-0.0075,-0.079998,0.010002,0.02,0,-0.017498,0.50334,2,2
0.999594,0.012497,0.029999,0,0.017498,0.002499,0.019997,0.428755,1,2
1.00569,0.072498,-0.107502,-0.115002,-0.145,-0.182503,-0.139999,0.428755,24,0
1.00569,0.079998,-0.105,-0.09,-0.145,-0.1325,0.0075,0.428755,23,0
1.00569,0.009998,-0.177502,-0.2075,-0.245003,-0.0625,-0.07,0.428755,22,1
1.00569,0.002499,-0.1675,-0.2225,-0.209999,-0.077499,-0.0075,0.428755,21,1
1.00569,0.067501,-0.149998,-0.1875,-0.004997,0.057503,0.065002,0.428755,20,0
1.00569,0.024998,-0.200001,-0.1875,-0.055,0.022499,-0.042503,0.428755,19,1
1.00569,0.017498,-0.237503,-0.055,0.0075,-0.050003,-0.0075,0.428755,18,1
1.00569,0.029999,-0.182499,-0.049999,0.0275,0.005001,0.012501,0.428755,17,1
1.00569,0.0275,-0.044998,0.017502,-0.040001,0.010002,-0.002499,0.428755,16,1
1.00569,0.012501,-0.067497,0.010002,-0.012497,-0.017498,-0.014999,0.428755,15,1
1.00569,0.049999,0.040001,-0.017502,0.032501,0.022499,0.037498,0.428755,14,0
1.00569,0.0275,0.025002,0.002502,-0.002499,0.014999,-0.022499,0.428755,13,1
1.00569,-0.010002,-0.077503,-0.0275,-0.037502,-0.060001,-0.037502,0.428755,12,1
1.00569,0.014999,-0.009998,-0.014999,0.002499,-0.012501,0.025002,0.428755,11,1
1.00569,0.075001,0.057503,0.047501,0.025002,0.085003,0.060001,0.428755,10,0
1.00569,0.0275,-0.002499,0.014999,0,0.012501,-0.047501,0.428755,9,1
1.00569,0.037498,0.009998,-0.012501,0.047501,-0.037502,0.009998,0.428755,8,1
1.00569,-0.052502,-0.065002,-0.080002,-0.067501,-0.080002,-0.09,0.428755,7,2
1.00569,-0.07,-0.119999,-0.059998,-0.145,-0.107498,-0.017498,0.428755,6,2
1.00569,-0.137501,-0.165001,-0.1525,-0.165001,-0.084999,-0.067501,0.428755,5,3
1.00569,-0.0825,-0.072498,-0.157501,-0.119999,-0.012501,0.055,0.428755,4,2
1.00569,-0.080002,-0.095001,-0.107502,-0.0275,0.057499,0.002499,0.428755,3,2
1.00569,-0.07,-0.145,-0.107498,0,0.012501,0.010002,0.428755,2,2
1.00569,-0.055,-0.0825,-0.002499,0.0825,0.025002,0.014999,0.477816,1,2
0.999919,0.0425,-0.050003,-0.037502,-0.055,0,-0.0075,0.477816,24,0
0.999919,0.014999,-0.09,-0.100002,-0.030003,-0.035,-0.0275,0.477816,23,0
0.999919,0.022499,-0.057503,-0.075001,-0.02,-0.02,0.0075,0.477816,22,0
0.999919,0.012501,-0.102501,-0.032501,-0.037498,-0.002499,-0.009998,0.477816,21,0
0.999919,0.080002,-0.017498,0.037502,0.037502,0.057503,0.067501,0.477816,20,0
0.999919,0.047501,0.002499,-0.002499,0.032501,0.035,-0.032501,0.477816,19,0
0.999919,0.0425,0,0,0.02,-0.037502,-0.005001,0.477816,18,0
0.999919,0.040001,-0.009998,0.025002,0.0275,-0.0075,-0.002499,0.477816,17,0
0.999919,0.0075,-0.035,-0.014999,-0.072502,-0.035,-0.032501,0.477816,16,0
0.999919,-0.037498,-0.052498,-0.049999,-0.084999,-0.077499,-0.044998,0.477816,15,0
0.999919,-0.0625,-0.084999,-0.142502,-0.105,-0.07,-0.025002,0.477816,14,0
0.999919,-0.064999,-0.077499,-0.112499,-0.105,-0.0275,-0.002499,0.477816,13,0
0.999919,-0.067501,-0.147503,-0.110001,-0.075001,-0.005001,-0.002502,0.477816,12,0
0.999919,-0.077499,-0.125,-0.1175,-0.040001,-0.012501,-0.009998,0.477816,11,0
0.999919,-0.052498,-0.094997,-0.059998,0.010002,0.015003,0.025002,0.477816,10,0
0.999919,-0.002499,-0.0425,0.035,0.0625,0.075001,0.049999,0.477816,9,0
0.999919,-0.040001,-0.047501,0.022499,0.0275,0.012497,-0.037502,0.477816,8,0
0.999919,-0.044998,-0.0075,0.02,0.032501,-0.0425,-0.004997,0.477816,7,0
0.999919,-0.149998,-0.087498,-0.082497,-0.0975,-0.109997,-0.105,0.477816,6,2
0.999919,-0.177498,-0.112499,-0.099998,-0.174999,-0.1325,-0.0275,0.477816,5,2
0.999919,-0.219997,-0.152496,-0.1675,-0.179996,-0.07,-0.0425,0.477816,4,3
0.999919,-0.184998,-0.107498,-0.182499,-0.139999,-0.0075,0.035,0.477816,3,2
0.999919,-0.192501,-0.140003,-0.1525,-0.042503,0.027496,-0.007504,0.477816,2,2
0.999919,-0.174999,-0.172501,-0.130001,0.002499,0.009998,0.017502,0.453361,1,2
1.000893,-0.0075,-0.0275,-0.002499,-0.0075,0.005001,0.045002,0.453361,24,4
1.000893,0.017498,-0.015003,0.017498,0.022499,0.07,0.024998,0.453361,23,4
1.000893,0.037498,0.0425,0.037498,0.049999,0.044998,0.02,0.453361,22,3
1.000893,0.079998,0.079998,0.084999,0.1325,0.0625,0.0425,0.453361,21,2
1.000893,0.055,0.055,0.067501,0.0625,0.017502,-0.024998,0.453361,20,3
1.000893,0.079998,0.084999,0.1325,0.0625,0,0.024998,0.453361,19,2
1.000893,0.130001,0.142502,0.137501,0.092503,0.075001,0.050003,0.453361,18,2
1.000893,0.119999,0.172501,0.102501,0.040001,0.040001,-0.010002,0.453361,17,2
1.000893,0.095001,0.102501,0.057503,0.040001,-0.035,-0.024998,0.453361,16,2
1.000893,0.079998,0.0625,0,0,-0.040001,-0.015003,0.453361,15,2
1.000893,0.055,0.017502,0,-0.075001,-0.040001,-0.024998,0.453361,14,3
1.000893,0.052498,-0.0275,-0.0275,-0.067501,-0.0275,-0.002502,0.453361,13,3
1.000893,0.037498,-0.017502,-0.092503,-0.057503,-0.017502,-0.014999,0.453361,12,3
1.000893,0.060001,-0.019997,-0.059998,-0.019997,0.007504,0.022503,0.453361,11,3
1.000893,0.044998,-0.085003,-0.050003,-0.010002,0.0075,-0.015003,0.453361,10,3
1.000893,0.07,-0.049999,-0.009998,0.017502,0.009998,0.025002,0.453361,9,3
1.000893,0.052498,-0.042503,-0.002502,0.014999,0.0075,-0.017502,0.453361,8,3
1.000893,0.052498,-0.0275,0,-0.007504,-0.017502,0,0.453361,7,3
1.000893,0.095001,0.040001,0.057503,0.050003,0.042503,0.042503,0.453361,6,2
1.000893,0.099998,0.047501,0.039997,0.029999,0.047501,0.004997,0.453361,5,2
1.000893,0.107498,0.07,0.0625,0.055,0.012497,0.0075,0.453361,4,2
1.000893,0.107498,0.047497,0.037498,0.055,0.0075,0,0.453361,3,2
1.000893,0.137501,0.092503,0.085003,0.0425,0.030003,0.030003,0.453361,2,2
1.000893,0.122501,0.052502,0.070004,0.022503,0.015003,-0.014999,0.398771,1,2
1.003196,0.174999,-0.09,-0.080002,-0.060001,-0.010002,-0.0275,0.398771,24,2
1.003196,0.2575,0.072498,0.012501,0.017498,0.055,0.0825,0.398771,23,1
1.003196,0.255001,0,0.02,0.07,0.080002,-0.002499,0.398771,22,1
1.003196,0.272499,0.0275,0.032497,0.07,0.014999,0.017498,0.398771,21,1
1.003196,0.252499,0.017498,0.067497,0.077499,-0.002502,-0.02,0.398771,20,1
1.003196,0.244999,0.004997,0.0425,-0.012501,-0.0275,-0.0075,0.398771,19,1
1.003196,0.255001,0.07,0.080002,0,0.002502,0.010002,0.398771,18,1
1.003196,0.317501,0.115002,0.060001,0.045002,0.072502,0.0625,0.398771,17,0
1.003196,0.275002,0.100002,0.02,0.022503,0.02,-0.0425,0.398771,16,0
1.003196,0.272499,0.014999,0,0.0275,-0.045002,-0.002502,0.398771,15,1
1.003196,0.285,0.029999,0.032501,0.029999,0.009998,0.012501,0.398771,14,0
1.003196,0.2775,0.005001,0.032501,-0.040001,0.005001,-0.0075,0.398771,13,0
1.003196,0.2425,-0.009998,-0.012501,-0.032501,-0.0425,-0.035,0.398771,12,1
1.003196,0.209999,-0.035,-0.107502,-0.0625,-0.067501,-0.032501,0.398771,11,2
1.003196,0.139999,-0.115002,-0.135002,-0.145,-0.102501,-0.07,0.398771,10,2
1.003196,0.2075,-0.110001,-0.064999,-0.07,-0.002499,0.067501,0.398771,9,2
1.003196,0.2075,-0.067501,-0.077499,-0.035,0.067501,0,0.398771,8,2
1.003196,0.2575,-0.014999,-0.02,0.047501,0.049999,0.049999,0.398771,7,1
1.003196,0.267502,-0.017498,0.025002,0.127502,0.060001,0.010002,0.398771,6,1
1.003196,0.2425,-0.035,0.032501,0.035,-0.014999,-0.025002,0.398771,5,1
1.003196,0.252499,0.009998,0.112499,0.044998,-0.015003,0.009998,0.398771,4,1
1.003196,0.247501,0.037502,0.040001,-0.009998,0.005001,-0.004997,0.398771,3,1
1.003196,0.195,0.055,-0.012501,-0.072502,-0.057499,-0.052502,0.398771,2,2
1.003196,0.18,-0.0275,-0.077499,-0.0625,-0.067501,-0.014999,0.455953,1,2
1.002734,-0.182499,-0.072502,-0.0275,-0.055,-0.035,-0.049999,0.455953,24,0
1.002734,-0.197498,-0.057499,-0.047501,-0.052502,-0.064999,-0.014999,0.455953,23,0
1.002734,-0.207497,-0.052498,-0.079998,-0.059998,-0.024998,-0.009998,0.455953,22,0
1.002734,-0.269997,-0.119999,-0.125,-0.137497,-0.072498,-0.0625,0.455953,21,2
1.002734,-0.262497,-0.134998,-0.114998,-0.079998,-0.055,0.0075,0.455953,20,1
1.002734,-0.309998,-0.165001,-0.177498,-0.112499,-0.040001,-0.047501,0.455953,19,2
1.002734,-0.282497,-0.134998,-0.099998,-0.075001,-0.02,0.0275,0.455953,18,2
1.002734,-0.289997,-0.157497,-0.092499,-0.02,0.02,-0.0075,0.455953,17,2
1.002734,-0.2775,-0.095001,-0.070004,-0.015003,0.004997,0.012497,0.455953,16,2
1.002734,-0.262497,-0.064999,0.0075,0.047501,0.0275,0.015003,0.455953,15,1
1.002734,-0.244999,-0.037502,0.017498,0.037498,0.032501,0.017498,0.455953,14,1
1.002734,-0.2575,0.012497,0.052498,0.032497,0.004997,-0.012501,0.455953,13,1
1.002734,-0.262497,0,0.02,0.015003,-0.017498,-0.004997,0.455953,12,1
1.002734,-0.322498,-0.012501,-0.032501,-0.060001,-0.064999,-0.060001,0.455953,11,2
1.002734,-0.314999,-0.032501,-0.037498,-0.07,-0.052502,0.0075,0.455953,10,2
1.002734,-0.285,0.004997,-0.022503,-0.0275,0.037498,0.029999,0.455953,9,2
1.002734,-0.274998,0.002502,-0.029999,-0.012501,0.040001,0.010002,0.455953,8,2
1.002734,-0.294998,-0.032501,-0.037498,0.0275,-0.009998,-0.02,0.455953,7,2
1.002734,-0.3675,-0.122501,-0.105003,-0.052502,-0.092503,-0.072502,0.455953,6,3
1.002734,-0.357498,-0.099998,-0.035,-0.072498,-0.0625,0.010002,0.455953,5,3
1.002734,-0.299999,-0.037502,0.014999,-0.025002,0.067501,0.057499,0.455953,4,2
1.002734,-0.2925,0.029999,-0.0075,0.002499,0.064999,0.0075,0.455953,3,2
1.002734,-0.334999,-0.02,-0.060001,0.032501,-0.035,-0.0425,0.455953,2,2
1.002734,-0.3125,-0.0275,-0.017502,0.044998,-0.02,0.022499,0.461965,1,2
1.00536,-0.164997,-0.0625,-0.019997,-0.067497,-0.039997,-0.009998,0.461965,24,4
1.00536,-0.1675,-0.045002,-0.0825,-0.047501,-0.012501,-0.002502,0.461965,23,4
1.00536,-0.177498,-0.032497,-0.079998,-0.052498,-0.012501,-0.009998,0.461965,22,4
1.00536,-0.137501,-0.052502,-0.017502,0.017498,0.029999,0.039997,0.461965,21,4
1.00536,-0.142498,-0.044998,-0.017498,0.022499,0.035,-0.004997,0.461965,20,4
1.00536,-0.1175,0.002499,0.037498,0.049999,0.02,0.024998,0.461965,19,4
1.00536,0.112499,0.237499,0.277496,0.289997,0.254997,0.23,0.461965,18,4
1.00536,0.195,0.349998,0.362499,0.3325,0.3125,0.0825,0.461965,17,4
1.00536,0.260002,0.424999,0.4375,0.4025,0.147503,0.065002,0.461965,16,3
1.00536,0.130001,0.297501,0.267502,0.247501,-0.064999,-0.130001,0.461965,15,4
1.00536,0.2075,0.384998,0.349998,0.095001,-0.052502,0.077499,0.461965,14,4
1.00536,0.235001,0.372501,0.352501,0.040001,0.105,0.0275,0.461965,13,4
1.00536,0.23,0.372498,0.1175,-0.030003,0.022499,-0.005001,0.461965,12,4
1.00536,0.299999,0.4175,0.105,0.169998,0.064999,0.07,0.461965,11,2
1.00536,0.247501,0.135002,-0.012501,0.040001,0.017502,-0.052498,0.461965,10,3
1.00536,0.302502,0.107502,0.172501,0.067501,0.002502,0.055,0.461965,9,2
1.00536,0.295002,0.035,0.087502,0.065002,0.047501,-0.0075,0.461965,8,2
1.00536,0.262501,0.1325,0.0275,-0.037498,-0.040001,-0.032501,0.461965,7,3
1.00536,0.212502,0.005001,-0.017498,-0.035,-0.0825,-0.049999,0.461965,6,4
1.00536,0.282501,0.047501,-0.017498,-0.02,0.02,0.07,0.461965,5,3
1.00536,0.302502,0.072502,0.055,0.0075,0.09,0.02,0.461965,4,2
1.00536,0.310001,0.010002,0.0075,0.047501,0.0275,0.0075,0.461965,3,2
1.00536,0.302502,0.055,0.0075,0.09,0,-0.0075,0.461965,2,2
1.00536,0.330002,0.0275,0.067501,0.047501,0.02,0.0275,0.522099,1,2
1.000797,0.1325,0.032501,0.075001,0.005001,-0.029999,-0.067501,0.522099,24,1
1.000797,0.077499,-0.02,-0.0825,-0.032501,-0.122501,-0.055,0.522099,23,2
1.000797,0.072498,0.014999,-0.055,-0.09,-0.060001,-0.005001,0.522099,22,2
1.000797,0.095001,-0.064999,-0.014999,-0.105,0.017502,0.022503,0.522099,21,2
1.000797,0.0625,-0.064999,-0.099998,-0.07,-0.009998,-0.032501,0.522099,20,2
1.000797,0.084999,-0.025002,-0.115002,0.0075,-0.010002,0.022499,0.522099,19,2
1.000797,0.064999,-0.0975,-0.067501,-0.0075,0.002499,-0.02,0.522099,18,2
1.000797,0.237499,0.037498,0.16,0.142498,0.1525,0.172501,0.522099,17,0
1.000797,0.1325,0,0.060001,0.07,0.067501,-0.105,0.522099,16,1
1.000797,-0.025002,-0.102501,-0.120003,-0.110001,-0.262501,-0.157501,0.522099,15,3
1.000797,0.012501,-0.059998,-0.049999,-0.052498,-0.119999,0.037502,0.522099,14,2
1.000797,0.07,-0.025002,-0.014999,-0.1675,0.095001,0.057499,0.522099,13,2
1.000797,0.080002,0.017502,0.015003,-0.052498,0.067501,0.010002,0.522099,12,2
1.000797,0.105,0.02,-0.1325,0.130001,0.035,0.024998,0.522099,11,1
1.000797,0.115002,0.050003,-0.017498,0.102501,0.035,0.010002,0.522099,10,1
1.000797,0.172501,-0.064999,0.197502,0.102501,0.067501,0.057499,0.522099,9,0
1.000797,0.125,-0.0075,0.112499,0.044998,0.009998,-0.047501,0.522099,8,1
